BuildingType,PrimaryPropertyType,NumberofFloors,PropertyGFABuilding(s),ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,Location,SteamUse %,Electricity %,NaturalGas %,total other type %,location_type
SPS-District K-12,K-12 School,1.0,45174,84.0,1980825.25,68.89,60,1stAve.N.E.,0.0,0.3972945114668747,0.6027053623231025,1.262100228771601e-07,north
Nonresidential COS,Other,1.0,12806,,1082920.125,26.67,12,GreenwoodAveN,0.0,0.6173400831386341,0.3826598014327234,1.154286425331108e-07,north
Campus,K-12 School,1.0,109794,87.0,3296526.25,115.34,66,EastHarrisonStreet,0.0,0.3927670832288989,0.607232840933695,7.583740613270606e-08,center_both_side
NonResidential,Other,3.0,25200,,1242666.25,53.02,105,18thAve,0.0,0.22627797286680956,0.7737218259528654,2.0118032506566408e-07,city_center
NonResidential,Supermarket / Grocery Store,1.0,44755,56.0,11521140.0,338.58,20,RooseveltWayNE,0.0,0.5141513773810578,0.48584853582197596,8.679696628099975e-08,north
NonResidential,Mixed Use Property,3.0,24000,,932083.5,9.09,104,EPikeSt,0.0,0.9398342530470715,0.0601652105203021,5.364326264301056e-07,city_center
NonResidential,Small- and Mid-Sized Office,2.0,27938,97.0,1027394.313,7.31,91,EPineSt,0.0,0.9969414732393989,0.0030582221063939256,3.046542071949432e-07,city_center
Campus,K-12 School,2.0,30562,69.0,1622231.375,55.73,16,LakeWashingtonBlvdE,0.0,0.4065079804044599,0.5934917884324609,2.3116307923398693e-07,center_both_side
NonResidential,Retail Store,3.0,54969,67.0,3724098.25,39.31,16,SJACKSONST,0.0,0.9222914567304985,0.07770847613915664,6.713034483851743e-08,south
NonResidential,Small- and Mid-Sized Office,3.0,25834,73.0,2076289.625,54.02,58,16thAve,0.0,0.5872268422089717,0.4127728567732934,3.010177349604959e-07,city_center
SPS-District K-12,K-12 School,2.0,27273,90.0,1258619.125,46.7,91,22ndAve.E.,0.0,0.3468364585672413,0.6531634421175667,9.931519195927052e-08,north
Nonresidential COS,Warehouse,2.0,22058,1.0,1987334.75,66.43,49,8thAveS,0.0,0.42656427157025256,0.5734353510398789,3.773898685777155e-07,south
NonResidential,Refrigerated Warehouse,1.0,22890,,10005787.0,119.76,46,7thAveS,0.0,0.8916854816117913,0.10831441844604528,9.994216343400808e-08,south
NonResidential,Distribution Center,1.0,28320,1.0,4236396.5,67.96,45,S.SnoqualmieStreet,0.0,0.8034243253670897,0.1965755566080748,1.1802483546041742e-07,south
NonResidential,Small- and Mid-Sized Office,3.0,19232,82.0,726917.5,5.07,34,EastMadison,0.0,0.9999993121640351,0.0,6.878359648521126e-07,center_both_side
NonResidential,Laboratory,2.0,43025,,9393108.0,255.97,31,WEwingStreet,0.0,0.5604608187194271,0.4395390748195379,1.0646103498768156e-07,north
NonResidential,Large Office,11.0,268130,88.0,15026352.0,106.86,16,5thAveS,0.0,0.9969673943482756,0.0030324725522202596,1.3309950408491034e-07,south
NonResidential,Small- and Mid-Sized Office,11.0,68452,79.0,3782378.25,26.37,16,5thAve.S,0.0,0.9999999339040192,0.0,6.609598079965195e-08,south
NonResidential,Large Office,11.0,273185,88.0,14709151.0,102.54,16,5thAveS,0.0,0.9999998640302218,0.0,1.3596977821439538e-07,south
NonResidential,Small- and Mid-Sized Office,5.0,54015,75.0,3020001.5,21.05,34,WestMercerStreet,0.0,0.9999998344371683,0.0,1.6556283166657693e-07,city_center
NonResidential,Restaurant,13.0,42000,,7798464.0,273.91,31,1stAvenue,0.3223095278762587,0.5580434813830005,0.11964689456795595,9.617278473594837e-08,city_center
NonResidential,Retail Store,3.0,103000,89.0,5214621.5,81.18,25,2ndAve,0.0,0.8137012437048403,0.1862986604109234,9.588423632855836e-08,city_center
NonResidential,Supermarket / Grocery Store,1.0,37864,61.0,8025696.0,176.75,8,42ndAveSW,0.0,0.6737860492099377,0.32621382619027683,1.2459978548928774e-07,south
NonResidential,Supermarket / Grocery Store,2.0,66497,84.0,9290214.0,72.02,66,BROADWAYE,0.0,0.983078430701381,0.016921354018325088,2.152802939248133e-07,city_center
NonResidential,Retail Store,4.0,34010,,3560614.25,24.82,10,Mercerst,0.0,0.9999999297873955,0.0,7.021260450823519e-08,city_center
NonResidential,Mixed Use Property,3.0,21947,,1554599.25,37.83,12,4THAVES,0.0,0.6236919257487098,0.3763079134381417,1.608131485753006e-07,south
NonResidential,Warehouse,0.0,384772,69.0,15206762.0,391.7,76,63rdAveNE,0.0,0.5928199573321394,0.40717991114742247,1.3152043809583347e-07,north
NonResidential,Small- and Mid-Sized Office,6.0,73102,84.0,4307238.5,30.03,31,YeslerWay,0.0,0.9999998839163422,0.0,1.1608365779736118e-07,city_center
NonResidential,Supermarket / Grocery Store,1.0,51400,74.0,11702959.0,303.69,5,15thAveNE,0.0,0.5886688998910447,0.41133101466048033,8.544847496239072e-08,north
NonResidential,Small- and Mid-Sized Office,1.0,26263,64.0,1634669.375,11.4,23,N34THST,0.0,0.9999997705958124,0.0,2.2940418764605397e-07,north
NonResidential,Laboratory,8.0,178000,,53166156.0,2549.47,16,NinthAvenue,0.5836456184644984,0.41635432510862735,0.0,5.64268742841989e-08,city_center
NonResidential,Large Office,4.0,162157,,40613740.0,537.03,11,AirportWaySouth,0.0,0.8645070609109134,0.13549274211141352,1.969776730614825e-07,south
NonResidential,Supermarket / Grocery Store,4.0,33997,23.0,8926736.0,94.63,13,1stAveW,0.0,0.9213473995422291,0.07865248843474255,1.1202302829804722e-07,city_center
NonResidential,Large Office,11.0,526423,97.0,17463744.0,163.19,4,BorenAve.North,0.0,0.9485614310425072,0.05143845443451301,1.1452297976610737e-07,city_center
NonResidential,Other,2.0,53575,,31803568.0,619.9,4,North115thStreet,0.0,0.7286439370576282,0.27135600005634586,6.288602594217707e-08,north
NonResidential,Large Office,6.0,157345,63.0,11624548.0,92.07,4,1stAveS,0.0,0.9794426415547512,0.020557272420398627,8.602485013220473e-08,south
NonResidential,Other,7.0,267470,,42584028.0,1597.56,4,SpringSt,0.435559031663233,0.55879897035574,0.0,0.005641997981026936,city_center
NonResidential,Hospital,8.0,330000,58.0,57764408.0,1789.69,3,40thAveNE,0.0,0.47958737844244853,0.520412586934155,3.462339637216871e-08,north
NonResidential,Other,6.0,146363,,11730555.0,325.94,29,Ave.SWandSWAlaskaSt.,0.0,0.548869256399207,0.45113065835333455,8.52474584256413e-08,south
NonResidential,Supermarket / Grocery Store,1.0,67263,78.0,14697487.0,352.77,5,CALIFORNIAAVESW,0.0,0.6308866951200569,0.36911316880225853,1.3607768456491698e-07,south
NonResidential,Large Office,13.0,204760,88.0,13458948.0,147.84,28,1stAvenue,0.0,0.9130205421701607,0.08697938352982715,7.43000121428139e-08,city_center
NonResidential,Worship Facility,2.0,70292,37.0,1933811.625,57.59,8,SANDPOINTWAYNE,0.0,0.5055978500491225,0.4944018267549715,3.231959060379097e-07,north
NonResidential,Other,7.0,55559,100.0,41680640.0,290.57,41,FifthAvenue,0.0,0.9999998560482757,0.0,1.439517243184696e-07,city_center
NonResidential,Hotel,4.0,39433,62.0,3497215.5,24.38,3,BallardAveNW,0.0,0.9999998570291135,0.0,1.4297088646308964e-07,north
NonResidential,Senior Care Community,6.0,79805,25.0,7531325.0,184.81,3,EMadison,0.0,0.6192351279489333,0.380764739272306,1.3277876065309613e-07,city_center
NonResidential,K-12 School,2.0,48925,82.0,1662054.125,22.76,2,1stAveNE,0.0,0.8329349683482781,0.14855533059129467,0.018509701060427264,north
NonResidential,Other,6.0,65773,,25959642.0,809.76,3,NE46thSt,0.0,0.4750231532468745,0.5249767697104606,7.704266491437295e-08,north
NonResidential,Large Office,7.0,187027,,4581493.0,42.2,2,1STAVES,0.0,0.9514573087855859,0.04854247294495485,2.1826945928449248e-07,south
NonResidential,Other,2.0,56988,,544172.375,16.13,2,AIRPORTWAYS,0.0,0.5085373912999535,0.49146191958016977,6.891198767178253e-07,south
Nonresidential COS,Other,1.0,53775,,12095818.0,457.51,3,RainierAveS,0.0,0.33130467075480136,0.6686952465719971,8.267320161792213e-08,south
NonResidential,University,2.0,99765,,3185005.25,74.3,23,Broadway,0.0,0.6455166753649778,0.35448324614221594,7.849280625471522e-08,city_center
NonResidential,University,3.0,428347,,37022180.0,1280.81,91,BROADWAY,0.3661647963464064,0.5923643070181173,0.041470842613806104,5.402167024826099e-08,city_center
NonResidential,Hospital,8.0,374466,74.0,163945984.0,6330.91,96,SenecaSt.,0.4506696059111762,0.5493303025952743,0.0,9.1493549514432e-08,city_center
NonResidential,Senior Care Community,3.0,41395,,2737534.5,58.28,27,WESTERNAVE,0.0,0.6896946869528037,0.3103051304010963,1.8264610002205472e-07,city_center
NonResidential,Supermarket / Grocery Store,8.0,41198,44.0,7768057.5,82.58,6,24thAveNW,0.0,0.9206761149746896,0.0793238206591545,6.43661559607267e-08,north
Nonresidential COS,Other,1.0,20993,,923812.8125,10.8,2,7thAveS,0.0,0.8614613147076264,0.107069309563186,0.03146937572918751,south
NonResidential,Other,0.0,40265,,2159170.25,51.39,7,MartinLutherKingJr.WayS,0.0,0.6352917283850127,0.3647081558297684,1.157852189681563e-07,south
NonResidential,University,4.0,58779,,5000717.0,25.93,47,EStevensWayNE,0.0,0.7437367481503152,0.0,0.2562632518496848,north
NonResidential,Large Office,6.0,427181,99.0,16371039.0,213.7,2,9thAvenueNorth,0.0,0.8681818545542528,0.13181802327879127,1.2216695588485038e-07,city_center
NonResidential,Small- and Mid-Sized Office,5.0,37873,,2346692.5,65.01,1,11thAve,0.0,0.5506281713518069,0.4493716155823569,2.130658363075355e-07,city_center
NonResidential,Large Office,10.0,513816,,18760766.0,214.19,1,DexterAve.N.,0.0,0.9036469513025215,0.09635294209202332,1.0660545524121545e-07,city_center
NonResidential,Hotel,14.0,144614,89.0,5525072.5,50.32,1,BorenAve,0.0,0.9536902909418836,0.04630961856156639,9.049655003146029e-08,city_center
NonResidential,Large Office,12.0,317442,99.0,12720069.0,147.14,2,9thAvenueNorth,0.0,0.9003856818701219,0.09961416089802658,1.572318515385973e-07,city_center
NonResidential,Mixed Use Property,2.0,25532,,627854.125,4.38,2,WCommodoreWay,0.0,0.9999998009091682,0.0,1.9909083182056975e-07,north
NonResidential,Other,2.0,108036,,4991893.5,91.98,1,AirportWaySouth,0.0,0.7517259733205446,0.24827392651706212,1.0016239326837706e-07,south
NonResidential,Large Office,12.0,317189,98.0,13998638.0,202.12,1,9thAvenueNorth,0.0,0.8381542547210664,0.16184567384341247,7.143552105404183e-08,city_center
Nonresidential COS,Large Office,13.0,339038,98.0,13239050.0,245.16,2,FAIRVIEWAVEN,0.0,0.7497342331964907,0.250265615735268,1.5106824124977436e-07,city_center
NonResidential,Hotel,4.0,85284,72.0,6042399.5,131.02,2,AuroraAveN,0.0,0.6811234510396077,0.31887646621180876,8.274858354084813e-08,north
NonResidential,Warehouse,1.0,47863,37.0,3605855.5,157.7,61,Ellis,0.0,0.20322583642078834,0.7967740249158626,1.3866334902523647e-07,south
NonResidential,Small- and Mid-Sized Office,2.0,24990,9.0,4420650.5,134.8,87,PerimeterRd.,0.0,0.4902059097411116,0.5097939771533624,1.1310552605614532e-07,south
NonResidential,Mixed Use Property,6.0,260262,,39364116.0,1000.06,1,WestlakeAveN.,0.0,0.6004657643016802,0.39953413408292976,1.0161539010233867e-07,city_center
Nonresidential WA,University,1.0,68072,,3180819.25,22.17,54,MemorialWayNE,0.0,0.9999999214038962,0.0,7.8596103847417e-08,north
Nonresidential COS,Mixed Use Property,1.0,20616,,636965.5,4.44,11,5thAveNE,0.0,0.9999999813176694,0.0,1.868233057145119e-08,north
Nonresidential COS,Other,1.0,11685,,851053.8125,29.18,3,MLKJrWayS,0.0,0.4080690420501465,0.5919308306958557,1.2725399778368285e-07,south
Nonresidential COS,Other,1.0,16795,,936616.5,24.73,105,28thaveNW,0.0,0.5788221604039647,0.42117769909028935,1.4050574592694431e-07,north
Nonresidential COS,Other,1.0,12769,,5117308.5,216.18,44,NW67thSt,0.0,0.23550921583093923,0.7644907779157735,6.2532873323917215e-09,north
Nonresidential COS,Other,1.0,23445,,5976246.0,259.22,104,EGalerSt,0.0,0.21098024411980365,0.789019692462459,6.341773739482193e-08,city_center
Nonresidential COS,Office,1.0,15398,93.0,387810.0,7.79,56,SGenesee,0.0,0.7156516116139346,0.2843480003094299,3.8807663549356164e-07,south
Nonresidential COS,Other,1.0,18261,,932082.125,20.33,34,34thAveSW,0.0,0.6784402255327019,0.32155964271925075,1.3174804736060253e-07,south
Nonresidential COS,Other,1.0,16000,,950276.1875,32.17,12,8thAveS,0.0,0.4172955791339347,0.5827042577555906,1.6311047468242634e-07,south
Nonresidential COS,Other,1.0,13157,,5765898.0,223.54,42,1stAveW,0.0,0.3108204061188734,0.689179562836526,3.10446005569176e-08,north
Nonresidential COS,Mixed Use Property,1.0,14101,,719471.1875,22.11,27,8thAveS,0.0,0.4848980502085776,0.5151019351973702,1.4594052188954265e-08,south
Nonresidential COS,Mixed Use Property,1.0,18258,,1152896.25,41.27,78,SMyrtleSt,0.0,0.3751892223606417,0.6248107687053367,8.934021522577495e-09,south
